date,open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
24/11/2020,1.60618E+12,0.00101346,0.001275,0.000903,0.00114308,45027602,1.60626E+12,49121.48804,74892,20707985,22623.01628,0
25/11/2020,1.60626E+12,0.0011468,0.00121293,0.00101338,0.00110623,22519848,1.60635E+12,25303.9485,40453,9691034,10851.937,0
26/11/2020,1.60635E+12,0.00110592,0.00113033,0.00093843,0.0010306,23933638,1.60644E+12,24501.5344,48995,10424785,10686.89277,0
27/11/2020,1.60644E+12,0.00103057,0.00112113,0.0009995,0.00108358,12769210,1.60652E+12,13473.8214,27832,5685482,6004.560358,0
28/11/2020,1.60652E+12,0.00108402,0.00120229,0.00105699,0.00116545,13068332,1.60661E+12,14830.74128,24118,5828128,6628.902141,0
29/11/2020,1.60661E+12,0.00116515,0.00117475,0.00104845,0.0010502,11108697,1.60669E+12,12397.39432,17301,3311746,3656.162659,0
30/11/2020,1.60669E+12,0.00105,0.00111919,0.00102901,0.00107706,15523241,1.60678E+12,16619.06401,18076,7203143,7709.657467,0
01/12/2020,1.60678E+12,0.00107689,0.00112,0.001015,0.00104418,11978554,1.60687E+12,12752.25521,19600,6204953,6604.912367,0
02/12/2020,1.60687E+12,0.00104507,0.00106182,0.00102421,0.00105357,5073295,1.60695E+12,5273.07446,7390,2802820,2914.021701,0
03/12/2020,1.60695E+12,0.00105674,0.00106354,0.00101587,0.00102422,4265163,1.60704E+12,4405.511075,5830,1878417,1942.564229,0
04/12/2020,1.60704E+12,0.00102281,0.00103169,0.00092984,0.00097429,5916923,1.60713E+12,5871.687637,10940,2671616,2653.608906,0
05/12/2020,1.60713E+12,0.00097505,0.0010092,0.00097293,0.00098024,4597916,1.60721E+12,4557.394281,6986,2229451,2210.173233,0
06/12/2020,1.60721E+12,0.00098098,0.00104664,0.00097787,0.00103489,7773280,1.6073E+12,7913.724289,11059,3075331,3134.720015,0
07/12/2020,1.6073E+12,0.00103489,0.0010387,0.00101,0.00102769,4000597,1.60739E+12,4107.467309,6148,1655408,1700.607175,0
08/12/2020,1.60739E+12,0.00102988,0.00103621,0.00099214,0.00100644,4061911,1.60747E+12,4138.002345,7732,2063265,2104.936665,0
09/12/2020,1.60747E+12,0.00100628,0.00105151,0.00094674,0.00101546,10907164,1.60756E+12,10793.93931,15695,4589347,4542.034708,0
10/12/2020,1.60756E+12,0.00101808,0.00103912,0.00099862,0.00102298,7376396,1.60764E+12,7524.665358,9244,2734691,2790.061994,0
11/12/2020,1.60764E+12,0.00102614,0.00106354,0.0009767,0.00100904,14722299,1.60773E+12,15029.46974,21039,6434097,6583.650971,0
12/12/2020,1.60773E+12,0.00100901,0.00100954,0.00088006,0.00088917,21269695,1.60782E+12,19839.3086,27941,10673357,9928.668501,0
13/12/2020,1.60782E+12,0.00089235,0.0009,0.0008557,0.00087013,8629724,1.6079E+12,7574.090197,10761,5093716,4469.884468,0
14/12/2020,1.6079E+12,0.00086836,0.00087837,0.00083912,0.00084817,3709997,1.60799E+12,3175.150788,5987,2018368,1726.259695,0
15/12/2020,1.60799E+12,0.00084961,0.00085896,0.00079137,0.00079377,6705265,1.60808E+12,5519.282112,7927,2872194,2361.478758,0
16/12/2020,1.60808E+12,0.00079382,0.00089964,0.00075,0.00089383,12330586,1.60816E+12,9983.744049,15911,6337400,5158.219446,0
17/12/2020,1.60816E+12,0.00089363,0.00098,0.00083643,0.00089828,18656282,1.60825E+12,16740.25601,30715,8818557,7903.894459,0
18/12/2020,1.60825E+12,0.00089831,0.000955,0.00086633,0.00088976,6639176,1.60834E+12,5952.289364,15954,3185682,2864.327636,0
19/12/2020,1.60834E+12,0.00089154,0.00093632,0.00087017,0.00087551,5335106,1.60842E+12,4742.464137,8647,2665304,2372.642211,0
20/12/2020,1.60842E+12,0.00087551,0.00089863,0.0008523,0.00087132,5161432,1.60851E+12,4545.160139,8826,2506327,2213.025696,0
21/12/2020,1.60851E+12,0.00087067,0.00088362,0.00083097,0.00084544,4800819,1.6086E+12,4127.579033,8965,2225661,1916.909836,0
22/12/2020,1.6086E+12,0.00084746,0.00085287,0.0006153,0.00070074,25619008,1.60868E+12,19114.15573,30528,11878218,8907.531562,0
23/12/2020,1.60868E+12,0.00070103,0.00070548,0.00038,0.00044991,80043139,1.60877E+12,42756.16022,58564,35538786,19239.11833,0
24/12/2020,1.60877E+12,0.00044724,0.00063171,0.00042,0.00055425,51023729,1.60885E+12,24437.60409,35657,23754858,11423.09853,0
25/12/2020,1.60885E+12,0.00055415,0.00061,0.00045501,0.00050679,39144277,1.60894E+12,21138.81398,31755,17939167,9724.743309,0
26/12/2020,1.60894E+12,0.00050699,0.00051163,0.00044821,0.00046221,19353339,1.60903E+12,9304.871702,16499,9060976,4362.008689,0
27/12/2020,1.60903E+12,0.00046279,0.00046683,0.00039999,0.00041469,20538920,1.60911E+12,8905.241352,16172,9481703,4110.799381,0
28/12/2020,1.60911E+12,0.00041385,0.00042657,0.00032013,0.00033929,33429750,1.6092E+12,12837.76576,19801,16544891,6353.96808,0
29/12/2020,1.6092E+12,0.00034121,0.00034738,0.00024307,0.00030356,63535513,1.60929E+12,19160.25471,40000,28921523,8712.876875,0
30/12/2020,1.60929E+12,0.00030202,0.00032055,0.00026074,0.00028135,29965359,1.60937E+12,8606.687303,19815,13927012,3988.49555,0
31/12/2020,1.60937E+12,0.00027945,0.00030938,0.00027535,0.00029834,19469074,1.60946E+12,5725.491566,11400,10079883,2966.328988,0
01/01/2021,1.60946E+12,0.00029795,0.00034137,0.00029574,0.00032531,25027748,1.60955E+12,8062.504699,12472,9918953,3203.889438,0
02/01/2021,1.60955E+12,0.00032538,0.00032593,0.00027526,0.00028553,19395003,1.60963E+12,5763.524166,10494,7893225,2371.614151,0
03/01/2021,1.60963E+12,0.00028595,0.00029217,0.000224,0.00023092,45923323,1.60972E+12,11460.90884,18225,19158692,4820.650846,0
04/01/2021,1.60972E+12,0.00023001,0.00024999,0.0002045,0.0002271,42439235,1.6098E+12,9692.384403,19907,17322389,3968.854409,0
05/01/2021,1.6098E+12,0.00022601,0.00023396,0.00020108,0.00020563,26363046,1.60989E+12,5724.8138,13700,12574380,2734.952727,0
06/01/2021,1.60989E+12,0.00020485,0.00024023,0.0001957,0.00020587,43862866,1.60998E+12,9266.224204,17591,22167349,4670.071637,0
07/01/2021,1.60998E+12,0.00020517,0.0003009,0.00020309,0.00026446,75729232,1.61006E+12,19771.60028,41116,33628005,8829.685998,0
08/01/2021,1.61006E+12,0.00026373,0.00028307,0.00024795,0.00026303,30664488,1.61015E+12,8112.30389,18023,13554366,3596.565024,0
09/01/2021,1.61015E+12,0.00026391,0.00027164,0.0002507,0.00025498,20848132,1.61024E+12,5460.828197,10614,10290060,2687.536203,0
10/01/2021,1.61024E+12,0.00025432,0.00028,0.000237,0.00025139,18765195,1.61032E+12,4811.400901,13421,8997252,2313.115934,0
11/01/2021,1.61032E+12,0.00025018,0.00029411,0.00024363,0.00026436,29541236,1.61041E+12,7896.244902,20101,16411201,4394.721897,0
12/01/2021,1.61041E+12,0.00026494,0.00028179,0.00026406,0.00027875,12940599,1.6105E+12,3514.705964,10382,6340851,1722.471459,0
13/01/2021,1.6105E+12,0.0002787,0.00028841,0.00026807,0.00027072,10306505,1.61058E+12,2872.398494,8768,4873702,1360.749334,0
14/01/2021,1.61058E+12,0.00027064,0.00027073,0.00024024,0.00024111,24750294,1.61067E+12,6328.907525,13898,10909196,2764.729555,0
15/01/2021,1.61067E+12,0.00024012,0.00024608,0.0002345,0.0002393,10797099,1.61076E+12,2583.315759,8036,5708653,1366.692832,0
16/01/2021,1.61076E+12,0.00023941,0.00024182,0.00022225,0.00022678,11969481,1.61084E+12,2759.469912,6912,6795804,1561.892998,0
17/01/2021,1.61084E+12,0.00022718,0.00023241,0.00022108,0.00022456,6859853,1.61093E+12,1550.330647,4506,3889870,878.9127658,0
18/01/2021,1.61093E+12,0.00022471,0.00023495,0.00022278,0.00022671,8043876,1.61101E+12,1847.197217,4874,3182342,731.3000621,0
19/01/2021,1.61101E+12,0.00022671,0.00024856,0.00021059,0.00021518,30435341,1.6111E+12,6788.588854,18986,14684746,3267.716478,0
20/01/2021,1.6111E+12,0.0002153,0.00022822,0.00020833,0.00021428,15872709,1.61119E+12,3485.359022,10276,8212747,1807.066383,0
21/01/2021,1.61119E+12,0.00021421,0.00024127,0.000214,0.00024106,17254425,1.61127E+12,3929.871428,16912,8966538,2041.588011,0
22/01/2021,1.61127E+12,0.00024082,0.00024322,0.00021682,0.00022098,18904804,1.61136E+12,4309.486767,16132,8990777,2055.114957,0
23/01/2021,1.61136E+12,0.0002212,0.00023068,0.00021604,0.00022032,7288404,1.61145E+12,1606.889789,8769,3102321,685.1260731,0
24/01/2021,1.61145E+12,0.00022039,0.00022069,0.00019591,0.0001964,11593543,1.61153E+12,2402.041281,10402,5456877,1129.625822,0
25/01/2021,1.61153E+12,0.00019641,0.00020622,0.0001878,0.000203,12588652,1.61162E+12,2466.502075,13321,5943803,1164.473923,0
26/01/2021,1.61162E+12,0.00020316,0.00020791,0.0001956,0.00019627,12680941,1.61171E+12,2557.176437,12637,7008941,1414.913848,0
27/01/2021,1.61171E+12,0.00019657,0.00020577,0.00019403,0.000202,8372535,1.61179E+12,1680.526547,10967,4137883,831.7159064,0
28/01/2021,1.61179E+12,0.00020217,0.00020289,0.00019259,0.00019878,8709680,1.61188E+12,1717.908411,9863,3558841,701.0224102,0
29/01/2021,1.61188E+12,0.00019877,0.00024424,0.00019628,0.00020543,39902937,1.61196E+12,8434.287734,31195,19747591,4184.369049,0
30/01/2021,1.61196E+12,0.00020553,0.00039722,0.00020237,0.00032279,136477753,1.61205E+12,39024.02874,79304,63477133,18102.04403,0
31/01/2021,1.61205E+12,0.00032272,0.00038,0.00028447,0.00037764,113746388,1.61214E+12,39384.24168,67404,54445558,18895.18372,0
01/02/2021,1.61214E+12,0.00037766,0.00056803,0.00026444,0.00027022,235281324,1.61222E+12,97806.34075,142479,105342886,44264.4622,0
02/02/2021,1.61222E+12,0.00027022,0.00029548,0.00023396,0.00024672,68157846,1.61231E+12,17722.80103,41446,33732244,8753.258998,0
03/02/2021,1.61231E+12,0.00024626,0.00026409,0.00023433,0.00023848,49660038,1.6124E+12,12253.35354,35874,22978527,5681.948839,0
04/02/2021,1.6124E+12,0.00023839,0.00029605,0.00023101,0.00027892,69411477,1.61248E+12,18013.35158,54479,32866018,8522.381434,0
05/02/2021,1.61248E+12,0.00027919,0.000294,0.0002534,0.00026301,41935673,1.61257E+12,11207.65616,30785,22153434,5924.760009,0
06/02/2021,1.61257E+12,0.0002632,0.00027261,0.00025493,0.00026431,18607693,1.61266E+12,4855.674054,16757,8102886,2115.89159,0
07/02/2021,1.61266E+12,0.00026409,0.00027789,0.00025466,0.0002595,24842346,1.61274E+12,6654.170764,23359,11557440,3101.24392,0
08/02/2021,1.61274E+12,0.00025994,0.00027364,0.00024825,0.00025766,20601227,1.61283E+12,5373.549223,21035,9606730,2507.646763,0
09/02/2021,1.61283E+12,0.00025745,0.00028166,0.00025546,0.00026953,23342526,1.61292E+12,6221.07679,25113,11546545,3084.886619,0
10/02/2021,1.61292E+12,0.00026902,0.00030145,0.0002648,0.00028956,36923346,1.613E+12,10426.70752,36008,15018154,4271.173933,0
11/02/2021,1.613E+12,0.00028999,0.00030416,0.00028585,0.00029534,14714814,1.61309E+12,4319.378785,14349,7353974,2156.509698,0
12/02/2021,1.61309E+12,0.00029604,0.00033876,0.00029039,0.00033026,34371671,1.61317E+12,11042.48858,28905,15698665,5038.738891,0
13/02/2021,1.61317E+12,0.00033035,0.00035234,0.0003057,0.00034836,30942373,1.61326E+12,10339.92174,29033,14088686,4721.165143,0
14/02/2021,1.61326E+12,0.00034934,0.00035367,0.00031201,0.0003293,19623095,1.61335E+12,6499.40015,19881,8941636,2963.717963,0
15/02/2021,1.61335E+12,0.00032944,0.00033461,0.00030215,0.00030901,17820716,1.61343E+12,5651.76612,21265,7837486,2489.603566,0
16/02/2021,1.61343E+12,0.00030854,0.00031874,0.00027714,0.00029227,15605562,1.61352E+12,4685.709661,18092,7168672,2160.242302,0
17/02/2021,1.61352E+12,0.00029215,0.00031,0.00028269,0.0002888,22969806,1.61361E+12,6800.237139,20500,10536716,3126.199237,0
18/02/2021,1.61361E+12,0.00028911,0.0002948,0.00027388,0.00027398,22501716,1.61369E+12,6353.536802,18845,9781909,2759.461035,0
19/02/2021,1.61369E+12,0.000274,0.00030111,0.0002716,0.00028854,19918039,1.61378E+12,5679.15739,17066,9375188,2676.267453,0
20/02/2021,1.61378E+12,0.00028913,0.00029193,0.00025624,0.0002681,26632426,1.61387E+12,7335.154998,22316,12346166,3409.022358,0
21/02/2021,1.61387E+12,0.0002671,0.00028512,0.00026688,0.00028154,13425182,1.61395E+12,3702.018271,13893,6374877,1759.800723,0
22/02/2021,1.61395E+12,0.00028221,0.00037367,0.00027757,0.00031841,56309007,1.61404E+12,18262.99271,54053,26286225,8496.001018,0
23/02/2021,1.61404E+12,0.0003184,0.0003316,0.00026805,0.00030172,29079066,1.61412E+12,8863.881183,30721,12799657,3913.707399,0
24/02/2021,1.61412E+12,0.00030135,0.00031,0.000282,0.00028906,14855616,1.61421E+12,4357.883151,14127,7258250,2126.735708,0
25/02/2021,1.61421E+12,0.00028843,0.00029814,0.000286,0.00029466,13927702,1.6143E+12,4065.911937,10726,5716757,1669.614332,0
26/02/2021,1.6143E+12,0.00029376,0.0002993,0.00028174,0.0002962,16838068,1.61438E+12,4906.913254,15050,8054453,2348.631092,0
27/02/2021,1.61438E+12,0.0002962,0.00031168,0.00029069,0.00029866,15567995,1.61447E+12,4636.295142,13804,7364433,2195.205448,0
28/02/2021,1.61447E+12,0.00029867,0.00030989,0.0002913,0.00029284,15106950,1.61456E+12,4555.758856,13368,7311088,2208.787122,0
01/03/2021,1.61456E+12,0.00029284,0.00029963,0.00027965,0.00028356,15532577,1.61464E+12,4462.818222,12490,7188377,2063.422944,0
02/03/2021,1.61464E+12,0.0002838,0.0002936,0.00027678,0.00029316,20356325,1.61473E+12,5791.851958,13700,9675718,2753.161389,0
03/03/2021,1.61473E+12,0.0002933,0.0002933,0.00027569,0.00028543,17203069,1.61482E+12,4868.954207,13532,8693422,2459.406832,0
04/03/2021,1.61482E+12,0.00028606,0.00031589,0.00028056,0.00031295,17454011,1.6149E+12,5178.879369,16960,9360515,2779.805614,0
05/03/2021,1.6149E+12,0.000313,0.00031709,0.00029571,0.00029743,12483762,1.61499E+12,3842.622499,11871,6070063,1870.63458,0
06/03/2021,1.61499E+12,0.00029735,0.00031219,0.00027565,0.00028042,21611049,1.61508E+12,6273.235663,16925,12018143,3494.985554,0
07/03/2021,1.61508E+12,0.00028032,0.00028238,0.00026672,0.00026985,19092257,1.61516E+12,5292.648346,14445,10471275,2901.462203,0
08/03/2021,1.61516E+12,0.00026985,0.00029042,0.00025699,0.00025881,26115368,1.61525E+12,7109.355453,18806,13530961,3683.01517,0
09/03/2021,1.61525E+12,0.00025853,0.00026481,0.00025691,0.00025918,13272163,1.61533E+12,3472.381074,12545,6352196,1662.052669,0
10/03/2021,1.61533E+12,0.00025939,0.00026223,0.00025042,0.00025742,14015683,1.61542E+12,3598.447455,13347,6483148,1664.817902,0
11/03/2021,1.61542E+12,0.00025704,0.00025931,0.00024613,0.0002476,16764075,1.61551E+12,4233.872957,13300,8126882,2054.012811,0
12/03/2021,1.61551E+12,0.0002473,0.00025536,0.00024564,0.00024865,15421291,1.61559E+12,3878.331813,11835,8189988,2060.704016,0
13/03/2021,1.61559E+12,0.00024841,0.0002527,0.00023773,0.00023822,18597283,1.61568E+12,4530.14049,13886,9124304,2221.048114,0
14/03/2021,1.61568E+12,0.00023822,0.00024149,0.00023558,0.00023731,10622402,1.61577E+12,2535.751602,9032,4852588,1158.677596,0
15/03/2021,1.61577E+12,0.00023777,0.0002496,0.00023442,0.00024285,17864764,1.61585E+12,4321.96989,12914,9914683,2397.543031,0
16/03/2021,1.61585E+12,0.00024282,0.00029667,0.00024251,0.00025481,30803629,1.61594E+12,8227.142792,23611,15048056,3999.969649,0
17/03/2021,1.61594E+12,0.00025491,0.00027238,0.00025426,0.00025801,11000088,1.61603E+12,2881.458223,11476,5164057,1353.299777,0
18/03/2021,1.61603E+12,0.0002573,0.00027386,0.00025518,0.00026383,10059537,1.61611E+12,2631.751966,10515,5640662,1473.337528,0
19/03/2021,1.61611E+12,0.00026381,0.00026575,0.00025533,0.00025785,7350858,1.6162E+12,1913.834009,8076,3644270,949.4529419,0
20/03/2021,1.6162E+12,0.00025779,0.00032,0.00025582,0.00029142,26662060,1.61628E+12,7312.472312,23529,13808184,3789.471247,0
21/03/2021,1.61628E+12,0.00029149,0.00030225,0.000279,0.00029017,15431865,1.61637E+12,4451.18087,14880,7446246,2146.819115,0
22/03/2021,1.61637E+12,0.0002897,0.00033781,0.00028514,0.00032323,27810428,1.61646E+12,8878.288556,28925,12671258,4042.306407,0
23/03/2021,1.61646E+12,0.00032408,0.00034945,0.0003201,0.00032914,18735294,1.61654E+12,6287.604935,19766,8861084,2974.805565,0
24/03/2021,1.61654E+12,0.00032914,0.00032916,0.00028959,0.00030375,14786597,1.61663E+12,4657.990714,17890,6353370,2002.438,0
25/03/2021,1.61663E+12,0.00030334,0.00032573,0.00029435,0.00032207,11064374,1.61672E+12,3449.893279,12243,5309953,1658.660531,0
26/03/2021,1.61672E+12,0.00032206,0.000355,0.00032161,0.00033175,11543916,1.6168E+12,3871.193225,15334,5557956,1865.444069,0
27/03/2021,1.6168E+12,0.00033139,0.00033571,0.00031835,0.00032004,7501740,1.61689E+12,2455.738523,8877,3485410,1141.40524,0
28/03/2021,1.61689E+12,0.00031921,0.00032683,0.00031759,0.00032337,4271169,1.61698E+12,1380.137025,6656,2350671,759.6373195,0
29/03/2021,1.61698E+12,0.00032367,0.00033349,0.00030716,0.00031091,9883270,1.61706E+12,3143.414082,11636,4116078,1309.00552,0
30/03/2021,1.61706E+12,0.0003109,0.00032752,0.00030442,0.00030564,9631013,1.61715E+12,3018.907819,10852,4399315,1376.726321,0
31/03/2021,1.61715E+12,0.00030554,0.00030771,0.00028646,0.0002971,13859530,1.61724E+12,4140.815017,14511,6129363,1832.259327,0
01/04/2021,1.61724E+12,0.00029677,0.0003085,0.00028477,0.00029023,13182083,1.61732E+12,3869.588996,12600,6030055,1773.823672,0
02/04/2021,1.61732E+12,0.0002907,0.00029937,0.00027841,0.00028409,15748709,1.61741E+12,4539.481349,14804,7236638,2087.914591,0
03/04/2021,1.61741E+12,0.00028472,0.00030543,0.00028318,0.00028766,13788181,1.61749E+12,4079.288928,16577,6053818,1792.67795,0
04/04/2021,1.61749E+12,0.00028806,0.00030627,0.0002844,0.00030607,10538638,1.61758E+12,3082.341033,11619,4893293,1431.390371,0
05/04/2021,1.61758E+12,0.00030562,0.00044995,0.00030169,0.00043463,63214043,1.61767E+12,23558.21907,73825,30359329,11348.85376,0
06/04/2021,1.61767E+12,0.00043474,0.00053,0.00037309,0.00051898,67548539,1.61775E+12,31010.0099,100202,32168954,14810.51601,0
07/04/2021,1.61775E+12,0.00051944,0.00052449,0.00043299,0.00046581,43076144,1.61784E+12,20459.70268,65135,20297854,9657.935252,0
08/04/2021,1.61784E+12,0.00046763,0.00051891,0.0004537,0.00050717,19018481,1.61793E+12,9122.426838,30166,9453654,4538.068692,0
09/04/2021,1.61793E+12,0.00050862,0.00052366,0.00047495,0.00049304,20860436,1.61801E+12,10320.77684,29454,9974158,4934.920189,0
10/04/2021,1.61801E+12,0.00049243,0.00065,0.000475,0.00064395,52120641,1.6181E+12,29541.21866,88899,25711299,14566.69391,0
11/04/2021,1.6181E+12,0.00064259,0.0007035,0.00061001,0.00062778,40823406,1.61819E+12,26847.38684,78392,18962591,12474.1623,0
12/04/2021,1.61819E+12,0.00062817,0.00068857,0.00060879,0.0006871,18111654,1.61827E+12,11563.27191,37883,8841544,5638.669149,0
13/04/2021,1.61827E+12,0.00068728,0.00081905,0.00065575,0.00078012,41120999,1.61836E+12,30769.4423,105113,19211966,14390.14472,0
14/04/2021,1.61836E+12,0.00077972,0.0008295,0.00067719,0.00075383,34612417,1.61844E+12,26267.48432,106208,18115457,13758.85828,0
15/04/2021,1.61844E+12,0.00075585,0.00077214,0.00068358,0.00069998,22757858,1.61853E+12,16226.2043,57623,11079438,7914.437625,0
16/04/2021,1.61853E+12,0.00069849,0.00072552,0.00060956,0.00063945,25493103,1.61862E+12,17067.59922,73027,12173770,8161.678917,0
17/04/2021,1.61862E+12,0.00063923,0.00070902,0.00063017,0.00066383,14100816,1.6187E+12,9420.639844,41766,6650357,4438.738889,0
18/04/2021,1.6187E+12,0.00066501,0.00067579,0.00057262,0.00063102,23182520,1.61879E+12,14207.05045,70355,11394111,6993.172725,0
19/04/2021,1.61879E+12,0.00063099,0.00067806,0.00058554,0.00060705,16327991,1.61888E+12,10269.96078,45997,8383519,5284.799396,0
20/04/2021,1.61888E+12,0.00060694,0.00062466,0.00056861,0.00059535,17152035,1.61896E+12,10256.69216,36718,7451358,4470.211572,0
21/04/2021,1.61896E+12,0.00059334,0.00062998,0.00054501,0.00054712,15792417,1.61905E+12,9214.421073,30471,6733928,3965.258053,0
22/04/2021,1.61905E+12,0.00054734,0.0005519,0.00047329,0.00048136,23871498,1.61914E+12,12347.1924,38216,11973695,6189.36661,0
23/04/2021,1.61914E+12,0.00048157,0.00050834,0.00041456,0.00049537,25737019,1.61922E+12,12111.21385,35911,12571705,5927.145734,0
24/04/2021,1.61922E+12,0.00049375,0.00050101,0.00046999,0.00047315,11783554,1.61931E+12,5679.504058,16870,4394132,2125.934117,0
25/04/2021,1.61931E+12,0.0004752,0.00049157,0.00043299,0.00044552,18119332,1.6194E+12,8301.082829,19426,12742363,5806.57602,0
26/04/2021,1.6194E+12,0.00044648,0.00054289,0.000439,0.00053885,31749994,1.61948E+12,15594.69616,34254,8835395,4366.953962,0
27/04/2021,1.61948E+12,0.00053803,0.00057875,0.00052,0.00052565,19053529,1.61957E+12,10399.2386,28300,8332014,4554.618372,0
28/04/2021,1.61957E+12,0.00052542,0.00053775,0.00048899,0.00049376,17090767,1.61965E+12,8737.731143,21989,7515295,3838.555735,0
29/04/2021,1.61965E+12,0.00049377,0.00051893,0.00049052,0.00050651,14739262,1.61974E+12,7441.692213,18100,7262974,3652.711492,0
30/04/2021,1.61974E+12,0.00050651,0.00059771,0.00050333,0.00057652,26996981,1.61983E+12,15269.75586,35117,12063256,6811.265789,0
01/05/2021,1.61983E+12,0.00057674,0.00058575,0.00053158,0.00056031,17446958,1.61991E+12,9617.485837,23941,8002057,4405.537514,0
02/05/2021,1.61991E+12,0.00056102,0.00056281,0.000525,0.00052875,7791928,1.62E+12,4200.539298,14987,3607343,1945.912467,0
03/05/2021,1.62E+12,0.00052942,0.0005321,0.00045153,0.00045287,23580318,1.62009E+12,11548.37748,36726,12286596,5984.845674,0
04/05/2021,1.62009E+12,0.0004528,0.000455,0.0004004,0.00042864,33268313,1.62017E+12,14309.56913,40896,16929295,7290.100651,0
05/05/2021,1.62017E+12,0.00042872,0.00047654,0.00042627,0.00045821,23743724,1.62026E+12,10777.3779,29856,9718741,4409.104713,0
06/05/2021,1.62026E+12,0.00045812,0.00051054,0.00043783,0.00045973,22348731,1.62035E+12,10675.19762,34494,10826867,5179.281347,0
07/05/2021,1.62035E+12,0.00045965,0.00049117,0.00044431,0.00045421,14186915,1.62043E+12,6518.68828,22377,5973502,2747.5401,0
08/05/2021,1.62043E+12,0.00045428,0.00045904,0.00039206,0.00039864,13794565,1.62052E+12,5843.290302,22620,6563440,2783.167985,0
09/05/2021,1.62052E+12,0.00039865,0.00041298,0.000372,0.000391,16873019,1.6206E+12,6583.152575,23587,8362219,3265.224267,0
10/05/2021,1.6206E+12,0.00039063,0.00040969,0.00033268,0.00035208,24149700,1.62069E+12,9010.658995,33303,12072338,4487.157083,0
11/05/2021,1.62069E+12,0.00035287,0.00036728,0.00035071,0.0003545,12251965,1.62078E+12,4407.548041,23788,5845930,2102.713547,0
12/05/2021,1.62078E+12,0.00035454,0.00036758,0.00032562,0.0003318,22699353,1.62086E+12,7782.590617,34477,11143858,3825.018532,0
13/05/2021,1.62086E+12,0.00033451,0.00038011,0.00033084,0.00036685,17731109,1.62095E+12,6106.543293,35545,8631227,2978.390079,0
14/05/2021,1.62095E+12,0.00036694,0.00036995,0.00033664,0.00034301,15293699,1.62104E+12,5321.772432,26797,7449237,2595.808096,0
15/05/2021,1.62104E+12,0.00034365,0.00041171,0.000341,0.00040911,27871228,1.62112E+12,10740.72957,41773,12921915,4972.64542,0
16/05/2021,1.62112E+12,0.00040842,0.00042271,0.00039822,0.00040478,22362526,1.62121E+12,9154.96035,37322,10104594,4136.932283,0
17/05/2021,1.62121E+12,0.00040478,0.0004705,0.0004005,0.00045607,25781541,1.6213E+12,11250.22614,42366,11989306,5232.690844,0
18/05/2021,1.6213E+12,0.00045607,0.00048609,0.00042924,0.00047115,24928425,1.62138E+12,11502.66972,40308,11490418,5298.58102,0
19/05/2021,1.62138E+12,0.00047053,0.000498,0.00042001,0.0004333,47942233,1.62147E+12,22247.9661,104003,23306263,10822.11191,0
20/05/2021,1.62147E+12,0.00043313,0.00045005,0.00041346,0.00042612,22101139,1.62156E+12,9501.903893,40623,11298769,4859.953927,0
21/05/2021,1.62156E+12,0.00042614,0.00042834,0.00040337,0.00041369,17777150,1.62164E+12,7376.22122,34247,9045620,3755.700549,0
22/05/2021,1.62164E+12,0.0004145,0.00041496,0.00037878,0.00039384,13773673,1.62173E+12,5383.459246,23210,6741909,2636.059684,0
23/05/2021,1.62173E+12,0.00039384,0.00041125,0.00035044,0.00037651,20858498,1.62181E+12,7846.663051,31789,10589342,3978.924087,0
24/05/2021,1.62181E+12,0.00037737,0.00038742,0.00033883,0.00037568,23594735,1.6219E+12,8504.92277,28991,9186085,3321.218665,0
25/05/2021,1.6219E+12,0.00037545,0.0003888,0.00035588,0.00036037,15896894,1.62199E+12,5936.994721,24866,7647216,2852.675882,0
26/05/2021,1.62199E+12,0.00035991,0.00037073,0.000352,0.00035728,11916960,1.62207E+12,4310.441484,19509,5973977,2161.12998,0
27/05/2021,1.62207E+12,0.00035731,0.00036591,0.0003492,0.0003553,15012137,1.62216E+12,5385.769089,17479,5374527,1927.59132,0
28/05/2021,1.62216E+12,0.00035539,0.0003727,0.00034442,0.00037221,16600619,1.62225E+12,5916.159217,22058,8172569,2910.526852,0
29/05/2021,1.62225E+12,0.00037221,0.00037459,0.0003486,0.00036507,10609324,1.62233E+12,3826.336843,15984,5397599,1949.054424,0
30/05/2021,1.62233E+12,0.00036519,0.00038068,0.0003585,0.0003792,10280860,1.62242E+12,3777.247525,15356,5929669,2180.640521,0
31/05/2021,1.62242E+12,0.00037984,0.00041764,0.00037723,0.00038484,15277657,1.62251E+12,5998.704785,23757,8069611,3169.448862,0
01/06/2021,1.62251E+12,0.00038468,0.00040299,0.00038344,0.00038389,10224376,1.62259E+12,4019.087956,15822,5047447,1984.020875,0
02/06/2021,1.62259E+12,0.00038362,0.00038705,0.00036938,0.00037863,6304957,1.62268E+12,2383.377438,10766,3272078,1239.57497,0
03/06/2021,1.62268E+12,0.0003787,0.0003798,0.00036396,0.00036618,6916362,1.62276E+12,2559.425945,10790,3072932,1136.948185,0
04/06/2021,1.62276E+12,0.00036589,0.00036899,0.00035274,0.00036122,7329033,1.62285E+12,2645.536473,11455,3691063,1334.77625,0
05/06/2021,1.62285E+12,0.00035999,0.00036091,0.00034938,0.00035141,6634929,1.62294E+12,2355.119115,8919,2930046,1040.428204,0
