date;adj_close;volume
11/12/2021;4084.452393;19131502454
12/12/2021;4134.453125;14057603914
13/12/2021;3784.226807;23999841386
14/12/2021;3745.44043;23836759957
15/12/2021;4018.388672;26411188833
16/12/2021;3962.469727;19825531254
17/12/2021;3879.486572;23143541098
18/12/2021;3960.860107;19530895889
19/12/2021;3922.592529;16167785597
20/12/2021;3933.844482;21589690675
21/12/2021;4020.26001;16388555198
22/12/2021;3982.099609;13921756199
23/12/2021;4108.015625;18007273742
24/12/2021;4047.98291;12769090623
25/12/2021;4093.281006;10894785525
26/12/2021;4067.328125;11197244172
27/12/2021;4037.547607;11424360002
28/12/2021;3800.893066;17299472803
29/12/2021;3628.531738;15722555672
30/12/2021;3713.852051;12925377999
31/12/2021;3682.632813;14157285268
1/1/2022;3769.697021;9776191466
2/1/2022;3829.564941;9881471548
3/1/2022;3761.380371;12080777893
4/1/2022;3794.056641;14030925983
5/1/2022;3550.386963;18061338502
6/1/2022;3418.408203;24293791313
7/1/2022;3193.210449;24494179209
8/1/2022;3091.972656;16037732700
9/1/2022;3157.751465;12334683863
10/1/2022;3083.0979;19535744145
11/1/2022;3238.111572;15211447193
12/1/2022;3372.258301;16662871689
13/1/2022;3248.288574;15294466275
14/1/2022;3310.001465;13562957230
15/1/2022;3330.530762;9619999078
16/1/2022;3350.921875;9505934874
17/1/2022;3212.304932;12344309617
18/1/2022;3164.025146;13024154091
19/1/2022;3095.825928;13187424144
20/1/2022;3001.120117;10645922764
21/1/2022;2557.931641;26796291874
22/1/2022;2405.181152;27369692036
23/1/2022;2535.039063;16481489511
24/1/2022;2440.352295;28220804648
25/1/2022;2455.935059;16179776932
26/1/2022;2468.030273;21229909340
27/1/2022;2423.001221;16126522783
28/1/2022;2547.092041;14666227351
29/1/2022;2597.084717;11172062661
30/1/2022;2603.466553;9501221177
31/1/2022;2688.278809;13778234614
1/2/2022;2792.117188;13194846235
2/2/2022;2682.854004;13876301217
3/2/2022;2679.162598;12755505065
4/2/2022;2983.586914;18987223729
5/2/2022;3014.648193;13102093957
6/2/2022;3057.476074;9466018022
7/2/2022;3142.470703;15197063785
8/2/2022;3122.608643;17136080906
9/2/2022;3239.457031;13951308490
10/2/2022;3077.482178;18629485080
11/2/2022;2927.383545;16043881065
12/2/2022;2917.362793;11254355757
13/2/2022;2883.463379;9054963563
14/2/2022;2933.479004;12164552172
15/2/2022;3179.877197;13921257873
16/2/2022;3127.830078;12352406833
17/2/2022;2881.481934;15860206214
18/2/2022;2785.727539;15748173433
19/2/2022;2763.701172;9774183169
20/2/2022;2628.648438;11641437834
21/2/2022;2573.816162;18646392740
22/2/2022;2639.299316;16360200507
23/2/2022;2590.359619;13382637240
24/2/2022;2598.067139;29312342666
25/2/2022;2764.535645;17208902048
26/2/2022;2781.111816;11724648351
27/2/2022;2621.801758;16150857254
28/2/2022;2919.201172;19266124733
1/3/2022;2972.485107;18757425786
2/3/2022;2950.118408;16636517503
3/3/2022;2834.468994;13091199728
4/3/2022;2617.156006;14496939024
5/3/2022;2664.831055;8072368396
6/3/2022;2555.037354;8872976607
7/3/2022;2497.77124;14594098731
8/3/2022;2576.747559;13922922903
9/3/2022;2729.783447;14173665398
10/3/2022;2608.048584;13292477213
11/3/2022;2559.562988;12382419582
12/3/2022;2574.75415;6532996574
13/3/2022;2518.94458;8632000379
14/3/2022;2590.696045;11244398839
15/3/2022;2620.149658;12861105614
16/3/2022;2772.055664;17915109769
17/3/2022;2814.854492;12685265194
18/3/2022;2945.343018;15830879093
19/3/2022;2946.25708;11576463120
20/3/2022;2860.459229;12684727326
21/3/2022;2897.976563;15206116098
22/3/2022;2973.131104;16830539230
23/3/2022;3031.067139;16008767658
24/3/2022;3108.062012;18070503166
25/3/2022;3106.671387;17030503831
26/3/2022;3143.178955;8876420740
27/3/2022;3291.577637;13431866834
28/3/2022;3336.634521;20620450770
29/3/2022;3401.987793;19533323636
30/3/2022;3385.157959;15302506131
31/3/2022;3281.642822;17685495686
1/4/2022;3449.552246;20982988937
2/4/2022;3445.059326;23571556215
3/4/2022;3522.833496;15333808649
4/4/2022;3521.241211;18209969743
5/4/2022;3411.79248;16681503199
6/4/2022;3171.691895;25632563639
7/4/2022;3233.274658;16745496605
8/4/2022;3192.073975;17557050669
9/4/2022;3261.91626;9908112156
10/4/2022;3211.866943;10427054790
11/4/2022;2981.052246;21891804831
12/4/2022;3030.376465;20235707410
13/4/2022;3118.344238;16088473629
14/4/2022;3019.909424;15821419931
15/4/2022;3040.916504;11256651536
16/4/2022;3062.310303;8766710365
17/4/2022;2993.40332;10463091281
18/4/2022;3057.606689;18629381299
19/4/2022;3104.106445;14156035096
20/4/2022;3077.74585;15547362265
21/4/2022;2987.480713;20783591093
22/4/2022;2964.835693;16782795477
23/4/2022;2938.114014;9116955609
24/4/2022;2922.732666;9696829579
25/4/2022;3009.393555;22332690614
26/4/2022;2808.29834;19052045399
27/4/2022;2888.929688;17419284041
28/4/2022;2936.940918;18443524633
29/4/2022;2815.601807;18771041399
30/4/2022;2730.186768;13520941867
1/5/2022;2827.756104;15332730152
2/5/2022;2857.4104;18609741545
3/5/2022;2783.476318;13026093219
4/5/2022;2940.644775;18186749944
5/5/2022;2749.213135;22642925048
6/5/2022;2694.979736;21027599270
7/5/2022;2636.093018;13369276367
8/5/2022;2517.459961;20802269935
9/5/2022;2245.43042;36333567678
10/5/2022;2343.510986;38202099639
11/5/2022;2072.108643;45743399154
12/5/2022;1961.701538;42463486402
13/5/2022;2014.418213;24816096567
14/5/2022;2056.273926;15457044616
15/5/2022;2145.706787;14846088335
16/5/2022;2022.725952;21459552191
17/5/2022;2090.40918;18509929297
18/5/2022;1916.656128;17740965589
19/5/2022;2018.336182;18734247914
20/5/2022;1961.315674;15892482289
21/5/2022;1974.518311;8546822406
22/5/2022;2043.170166;10941123403
23/5/2022;1972.181885;16434529708
24/5/2022;1978.982788;13057109007
25/5/2022;1944.827881;13364545730
26/5/2022;1803.91333;23458681818
27/5/2022;1724.922852;25470760032
28/5/2022;1757.941772;23214777872
29/5/2022;1812.031006;10642556101
30/5/2022;1996.441284;19580808705
31/5/2022;1942.328003;18363115560
1/6/2022;1823.569336;21037797760
2/6/2022;1834.150513;17065041354
3/6/2022;1775.078613;14878001811
4/6/2022;1801.609497;8677951273
5/6/2022;1805.204956;8850385937
6/6/2022;1859.289673;16518471852
7/6/2022;1814.04834;24020076750
8/6/2022;1793.572266;18041476023
9/6/2022;1789.82605;12013083393
10/6/2022;1665.042236;18504740451
11/6/2022;1529.663452;21127089064
12/6/2022;1445.216553;23465074882
13/6/2022;1204.582764;45162788786
14/6/2022;1211.662842;33327826525
15/6/2022;1233.206421;37539999450
16/6/2022;1067.730713;18907671369
17/6/2022;1086.519287;14591486540
18/6/2022;993.63678;21655406608
19/6/2022;1127.656494;21795481981
20/6/2022;1127.642456;19739691429
21/6/2022;1124.824585;15632089439
22/6/2022;1051.421875;15010593493
23/6/2022;1143.386719;14657862919
24/6/2022;1226.844727;16981552654
25/6/2022;1243.446899;12481946184
26/6/2022;1199.831665;12096607824
27/6/2022;1193.680664;12492225250
28/6/2022;1144.579224;14023205651
29/6/2022;1098.943848;15386286815
30/6/2022;1067.298828;16350755497
1/7/2022;1059.767334;17499453625
2/7/2022;1066.512817;9935603640
3/7/2022;1073.766968;8557248150
4/7/2022;1151.059082;13670889311
5/7/2022;1134.541016;16195518291
6/7/2022;1186.973999;15373536703
7/7/2022;1237.593384;14230795894
8/7/2022;1222.506226;16315929082
9/7/2022;1216.978271;8821353104
10/7/2022;1168.401611;10984558039
11/7/2022;1097.236572;12064180410
12/7/2022;1038.19165;12583282453
13/7/2022;1113.587158;18302588147
14/7/2022;1191.526245;16688640823
15/7/2022;1233.12915;17411448225
16/7/2022;1352.626465;18364013796
17/7/2022;1338.635742;16079711737
18/7/2022;1578.717896;27440420623
19/7/2022;1542.97522;27753529276
20/7/2022;1520.200684;22942708340
21/7/2022;1576.749512;20009556587
22/7/2022;1537.405151;18926100582
23/7/2022;1549.297485;14998811383
24/7/2022;1599.476685;17217849557
25/7/2022;1445.383423;20585056021
26/7/2022;1441.806763;18238563509
27/7/2022;1636.232666;23007524016
28/7/2022;1725.46814;27231399966
29/7/2022;1727.406982;23249531113
30/7/2022;1695.969482;15576977870
31/7/2022;1681.517334;14200735370
1/8/2022;1635.195801;16191371176
2/8/2022;1632.945435;20426082309
3/8/2022;1618.874512;16786218830
4/8/2022;1608.205811;14467440626
5/8/2022;1732.254639;18546491876
6/8/2022;1691.658081;11757911705
7/8/2022;1699.35083;10252090340
8/8/2022;1775.516113;16841424404
9/8/2022;1703.025024;16368619692
10/8/2022;1851.742676;23512477984
11/8/2022;1881.224121;23826986482
12/8/2022;1957.24646;17168141904
13/8/2022;1981.336548;16038975216
14/8/2022;1936.802002;14062754456
15/8/2022;1904.228149;20349931313
16/8/2022;1878.139404;15637578930
17/8/2022;1832.999634;20308508124
18/8/2022;1847.007813;14999352229
19/8/2022;1612.987305;25906358731
20/8/2022;1577.003784;18334580263
21/8/2022;1619.31897;15849221752
22/8/2022;1622.505859;18557078599
23/8/2022;1662.769897;18322041914
24/8/2022;1657.059204;16780932907
25/8/2022;1696.457031;14818795695
26/8/2022;1507.782837;26713710143
27/8/2022;1491.39502;18120831899
28/8/2022;1430.547363;12823572918
29/8/2022;1553.037354;17965837488
30/8/2022;1523.838867;21835784470
31/8/2022;1553.684937;20591680941
1/9/2022;1586.176758;16434276817
2/9/2022;1577.220459;17708478709
3/9/2022;1556.872681;9516825994
4/9/2022;1577.641602;8884144998
5/9/2022;1617.183228;13060541168
6/9/2022;1561.748535;22946059125
7/9/2022;1629.906372;19560363854
8/9/2022;1635.347656;17621046717
9/9/2022;1719.085449;20242323690
10/9/2022;1776.203735;13130928217
11/9/2022;1761.800049;12464301922
12/9/2022;1713.765259;17688391310
13/9/2022;1580.787964;23066821734
14/9/2022;1634.755005;17897150206
15/9/2022;1471.693481;26946275878
16/9/2022;1432.447754;16764804299
17/9/2022;1469.741699;10798098671
18/9/2022;1335.329102;15762284723
19/9/2022;1377.541382;18712714223
20/9/2022;1324.388184;14722317220
21/9/2022;1252.607788;20643507800
22/9/2022;1327.680176;18461527259
23/9/2022;1328.259521;18771106339
24/9/2022;1317.993286;12098209717
25/9/2022;1294.216797;11802651633
26/9/2022;1335.32019;16034549271
27/9/2022;1330.127686;17870598937
28/9/2022;1337.410889;18994979566
29/9/2022;1335.652344;13796915736
30/9/2022;1327.978638;14250100093
